season_week,QB_points,WR1_points,WR2_points,WR3_points,RB1_points,RB2_points,TE_points,W/R/T_points,DEF_points,BN1_points,BN2_points,BN3_points,BN4_points,BN5_points,BN6_points,BN7_points,W/R/T position,WR_total_points,RB_total_points,TE_total_points,BN_points,manager,win,points_for
Peter|2017|13,14.27,8.7,4.7,0.0,8.9,3.8,5.4,2.2,8.0,0.0,5.9,0.0,0.0,9.5,0.0,0.0,WR,15.599999999999998,12.7,5.4,15.4,Peter,0,60.97
Peter|2017|14,18.63,20.6,9.4,0.0,5.7,28.0,2.5,4.4,17.5,4.1,5.4,0.0,14.7,7.0,0.0,0.0,WR,34.4,33.7,2.5,31.2,Peter,1,120.73
Peter|2017|15,5.57,14.9,12.2,0.0,6.8,8.3,2.1,4.3,13.5,6.9,1.4,0.0,2.1,25.0,0.0,0.0,WR,31.400000000000002,15.100000000000001,2.1,35.4,Peter,0,79.17
Peter|2017|16,12.67,5.6,14.8,0.0,13.4,16.4,0.0,12.1,22.5,1.5,6.4,0.0,0.8,23.5,0.0,0.0,WR,32.5,29.799999999999997,0.0,32.2,Peter,1,113.47
Nate|2017|1,15.33,9.9,10.3,0.0,10.7,7.8,6.1,8.3,37.5,3.0,20.2,5.1,7.13,0.0,0.0,0.0,WR,28.500000000000004,18.5,6.1,35.43,Nate,1,107.43
Nate|2017|2,12.67,9.2,5.3,0.0,15.8,11.5,6.8,4.0,28.0,14.33,9.5,4.9,11.9,10.7,0.0,0.0,WR,18.5,27.3,6.8,51.33,Nate,1,96.27
Nate|2017|3,21.7,22.1,28.6,0.0,22.9,19.4,0.6,25.6,-2.0,0.0,10.4,19.53,12.3,7.1,0.0,0.0,WR,76.30000000000001,42.3,0.6,49.330000000000005,Nate,1,153.9
Nate|2017|4,20.9,14.8,5.7,0.0,11.0,16.5,3.6,2.2,9.0,5.2,15.2,14.0,6.4,1.8,0.0,0.0,WR,22.7,27.5,3.6,42.599999999999994,Nate,0,95.7
Nate|2017|5,27.07,26.4,11.0,0.0,2.3,15.8,5.8,0.0,16.5,0.0,0.0,13.7,7.0,1.8,0.0,0.0,WR,37.4,18.1,5.8,22.5,Nate,1,114.37
Nate|2017|6,18.03,12.3,13.1,0.0,22.0,5.4,5.7,1.6,15.5,0.0,0.0,0.0,10.1,12.9,0.0,0.0,WR,27.0,27.4,5.7,23.0,Nate,1,99.63
Nate|2017|7,28.4,5.6,14.5,0.0,10.8,10.1,22.4,6.6,7.0,1.6,5.7,2.07,10.3,23.5,0.0,0.0,WR,26.700000000000003,20.9,22.4,43.17,Nate,0,106.4
Nate|2017|8,6.37,10.2,5.1,0.0,6.7,6.3,1.0,18.3,37.5,10.9,0.0,7.1,9.0,15.2,0.0,0.0,WR,33.6,13.0,1.0,42.2,Nate,0,96.97
Nate|2017|9,25.0,1.1,13.2,0.0,17.0,8.9,8.9,4.3,10.5,0.0,0.0,0.0,0.0,20.03,0.0,0.0,WR,18.599999999999998,25.9,8.9,20.03,Nate,1,89.9
Nate|2017|10,12.07,20.0,10.4,0.0,11.4,11.8,0.9,26.6,12.5,0.0,20.0,11.1,15.3,0.0,0.0,0.0,WR,57.0,23.200000000000003,0.9,46.400000000000006,Nate,0,106.17
Nate|2017|11,-2.17,13.0,23.9,0.0,13.6,12.3,8.2,21.3,15.0,0.0,0.0,16.27,5.1,36.5,0.0,0.0,WR,58.2,25.9,8.2,57.87,Nate,1,110.13
Nate|2017|12,11.33,9.1,18.4,0.0,21.7,10.3,8.9,12.9,18.0,8.7,1.97,0.0,16.2,28.5,0.0,0.0,WR,40.4,32.0,8.9,55.37,Nate,1,120.13
Nate|2017|13,14.2,23.2,3.2,0.0,8.1,2.2,11.6,7.1,23.0,4.0,6.4,8.93,11.3,19.5,0.0,0.0,WR,33.5,10.3,11.6,50.129999999999995,Nate,0,99.1
Nate|2017|14,24.37,6.9,4.3,0.0,13.8,11.9,13.0,19.5,8.5,0.0,3.2,12.7,9.6,2.0,0.0,0.0,WR,30.7,25.700000000000003,13.0,27.5,Nate,1,105.77
Nate|2017|15,12.27,4.0,14.0,0.0,4.9,12.8,4.3,4.5,27.5,1.1,0.0,15.8,2.4,8.0,0.0,0.0,WR,22.5,17.700000000000003,4.3,27.3,Nate,0,84.77
Nate|2017|16,4.13,11.1,3.5,0.0,14.8,13.6,0.8,3.4,12.0,0.0,13.2,9.47,10.5,19.5,0.0,0.0,WR,18.0,28.4,0.8,52.67,Nate,0,63.33
Ricky|2018|1,8.04,23.3,16.4,0.0,2.6,25.1,8.4,17.9,-1.5,0.0,0.0,0.0,6.8,14.0,0.0,0.0,WR,57.6,27.700000000000003,8.4,20.8,Ricky,1,111.24
Ricky|2018|2,24.68,11.7,29.1,0.0,8.8,29.1,3.4,15.0,7.5,20.4,0.0,0.0,17.7,19.5,0.0,0.0,WR,55.8,37.900000000000006,3.4,57.599999999999994,Ricky,1,134.78
Ricky|2018|3,17.48,4.4,19.1,0.0,15.4,1.5,2.9,16.3,21.0,0.0,18.2,0.0,0.0,19.0,0.0,0.0,WR,39.8,16.9,2.9,37.2,Ricky,1,111.08
Ricky|2018|4,20.78,11.3,9.0,0.0,26.9,5.2,8.2,11.4,7.5,0.0,0.0,0.0,11.1,23.0,0.0,0.0,WR,31.700000000000003,32.1,8.2,34.1,Ricky,0,104.78
Ricky|2018|5,15.22,15.5,11.9,0.0,21.0,14.0,1.1,10.7,13.5,19.8,19.8,12.3,0.0,0.0,0.0,0.0,WR,38.099999999999994,35.0,1.1,51.900000000000006,Ricky,0,102.92
Ricky|2018|6,28.7,11.8,18.1,0.0,34.5,5.5,11.3,15.6,8.5,0.0,0.0,0.0,0.0,11.4,0.0,0.0,WR,45.5,40.0,11.3,11.4,Ricky,1,134.0
Ricky|2018|7,19.1,12.2,5.7,0.0,5.2,0.1,21.8,3.6,6.0,0.0,0.0,0.0,16.58,0.0,0.0,0.0,TE,17.9,5.3,25.400000000000002,16.58,Ricky,0,78.2
Ricky|2018|8,8.84,2.2,6.3,0.0,11.2,8.4,11.6,14.5,11.0,11.5,0.0,0.0,7.2,17.0,0.0,0.0,RB,8.5,34.1,11.6,35.7,Ricky,0,85.54
Ricky|2018|9,17.12,14.3,20.7,0.0,2.1,19.3,5.0,8.4,33.0,6.56,5.9,7.9,0.0,0.0,0.0,0.0,WR,43.4,21.400000000000002,5.0,20.36,Ricky,0,126.92
Ricky|2018|10,15.02,15.7,18.8,0.0,24.7,25.5,38.0,18.3,16.5,14.86,24.3,11.2,7.1,1.5,0.0,0.0,WR,52.8,50.2,38.0,58.96,Ricky,1,184.52
Ricky|2018|11,19.64,22.0,15.9,0.0,20.1,22.3,3.0,23.8,21.5,0.0,8.1,15.2,10.3,0.0,0.0,0.0,WR,61.7,42.400000000000006,3.0,33.599999999999994,Ricky,1,157.24
Ricky|2018|12,20.66,19.2,34.9,0.0,19.6,7.6,21.1,14.0,17.0,15.4,5.8,2.4,19.22,2.5,0.0,0.0,WR,68.1,27.200000000000003,21.1,45.31999999999999,Ricky,1,159.06
Ricky|2018|13,21.96,33.8,9.4,0.0,3.8,0.0,0.0,8.0,10.0,8.5,15.8,0.0,8.9,15.2,0.8,11.0,WR,51.199999999999996,3.8,0.0,60.2,Ricky,0,90.46
Ricky|2018|14,13.5,17.8,33.0,0.0,11.8,13.7,7.8,1.5,9.0,6.7,0.0,3.6,1.2,30.0,0.0,0.0,WR,52.3,25.5,7.8,41.5,Ricky,0,115.1
Ricky|2018|15,17.52,0.0,6.5,0.0,8.4,16.4,4.2,19.2,13.0,20.6,0.0,8.8,7.3,23.5,0.0,0.0,TE,6.5,24.799999999999997,4.2,60.2,Ricky,1,91.22
Pat|2018|1,18.42,13.6,9.6,0.0,6.1,7.0,1.1,5.7,13.5,0.0,0.0,13.24,4.5,7.5,0.0,0.0,WR,28.9,13.1,1.1,25.240000000000002,Pat,0,83.52
Pat|2018|2,13.74,32.9,15.8,0.0,3.5,18.0,28.9,4.7,6.5,0.0,1.8,32.54,11.3,-0.5,0.0,0.0,WR,53.400000000000006,21.5,28.9,45.14,Pat,1,129.04
Pat|2018|3,14.58,3.7,8.0,0.0,8.3,7.3,17.9,3.8,7.5,13.5,0.0,0.8,7.9,7.5,0.0,0.0,TE,11.7,15.600000000000001,21.7,29.700000000000003,Pat,0,80.58
Pat|2018|4,7.98,20.3,9.8,0.0,29.4,7.2,18.3,3.9,16.5,0.0,0.0,0.0,23.32,8.5,0.0,0.0,TE,30.1,36.6,22.2,31.82,Pat,1,126.38
Pat|2018|5,20.6,19.1,9.0,0.0,7.9,12.1,14.5,0.0,11.0,0.0,19.92,0.0,0.0,0.0,0.0,0.0,TE,28.1,20.0,14.5,19.92,Pat,1,103.2
Pat|2018|6,19.88,6.7,16.4,0.0,4.9,20.6,10.6,0.0,6.5,0.0,10.16,0.0,0.0,0.0,0.0,0.0,RB,23.099999999999998,25.5,10.6,10.16,Pat,0,87.08
Pat|2018|7,19.56,7.1,0.9,0.0,3.0,20.3,14.5,6.9,7.5,0.0,2.5,0.0,0.0,2.4,0.0,0.0,WR,14.9,23.3,14.5,4.9,Pat,0,82.76
Pat|2018|8,23.42,25.9,13.6,0.0,17.0,12.6,19.4,4.3,15.0,0.0,9.08,0.0,2.8,0.0,0.0,0.0,WR,43.8,29.6,19.4,11.879999999999999,Pat,1,132.72
Pat|2018|9,18.5,8.1,10.3,0.0,0.8,7.4,28.4,8.8,7.5,0.0,0.0,8.24,1.3,0.0,0.0,0.0,WR,27.2,8.200000000000001,28.4,9.540000000000001,Pat,0,99.3
Pat|2018|10,26.24,0.0,30.3,0.0,14.4,0.3,8.6,22.2,5.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,WR,52.5,14.700000000000001,8.6,5.9,Pat,0,106.04
Pat|2018|11,18.1,6.9,28.1,0.0,5.5,6.5,26.2,9.9,21.5,0.5,31.2,0.0,0.0,0.0,0.0,0.0,WR,44.9,12.0,26.2,31.7,Pat,1,133.2
Pat|2018|12,21.96,5.2,20.9,0.0,16.4,10.5,6.9,6.42,7.0,0.0,0.5,0.0,15.7,0.0,0.0,0.0,WR,32.519999999999996,26.9,6.9,16.2,Pat,1,103.28
Pat|2018|13,24.8,12.9,8.4,0.0,29.64,8.3,36.3,0.0,19.0,8.4,7.1,6.8,5.7,0.0,0.0,0.0,WR,21.3,37.94,36.3,28.0,Pat,1,152.34
Pat|2018|15,17.98,7.9,15.8,0.0,13.0,6.6,11.6,3.0,23.5,13.5,0.0,3.7,18.7,0.0,0.0,0.0,WR,26.700000000000003,19.6,11.6,35.9,Pat,1,106.38
Pat|2018|16,28.54,12.4,8.5,0.0,2.9,3.0,9.4,2.1,8.0,0.0,11.3,14.4,25.6,0.0,0.0,0.0,WR,23.0,5.9,9.4,51.300000000000004,Pat,0,85.34
Tim|2018|1,11.04,16.2,27.7,0.0,23.2,-0.3,8.1,1.5,23.0,0.0,4.2,7.6,6.22,3.9,0.0,0.0,WR,45.4,22.9,8.1,21.919999999999998,Tim,0,113.94
Tim|2018|2,20.8,28.1,19.8,0.0,29.3,7.4,13.2,9.9,4.5,4.0,0.0,1.9,15.52,15.9,0.0,0.0,WR,57.800000000000004,36.7,13.2,37.32,Tim,0,134.5
Tim|2018|3,25.0,20.0,25.2,0.0,23.1,3.0,15.3,0.0,6.5,4.9,7.0,0.0,6.6,13.6,0.0,0.0,WR,45.2,26.1,15.3,32.1,Tim,1,125.1
Tim|2018|4,31.1,27.5,10.9,0.0,24.6,1.6,10.2,4.4,0.0,15.0,1.2,3.3,4.3,30.58,0.0,0.0,WR,42.8,26.200000000000003,10.2,54.379999999999995,Tim,0,120.3
Tim|2018|5,20.0,24.1,16.8,0.0,32.3,3.8,7.1,19.4,12.5,2.1,0.0,14.2,6.6,13.22,0.0,0.0,WR,60.300000000000004,36.099999999999994,7.1,36.12,Tim,0,142.5
Tim|2018|6,3.28,27.3,8.3,0.0,36.0,22.3,6.2,10.0,19.0,0.0,12.6,5.8,0.0,4.78,0.0,0.0,WR,45.6,58.3,6.2,23.18,Tim,1,140.38
Tim|2018|7,10.86,24.0,17.2,0.0,29.1,21.3,2.6,3.6,19.5,0.0,6.4,11.1,11.0,0.0,0.0,0.0,WR,44.800000000000004,50.400000000000006,2.6,28.5,Tim,1,132.16
Tim|2018|8,30.96,22.3,29.9,0.0,31.5,19.0,6.9,12.7,6.5,0.0,1.4,6.0,3.6,27.76,0.0,0.0,WR,64.9,50.5,6.9,38.760000000000005,Tim,1,164.26
Tim|2018|9,20.32,11.7,2.6,0.0,16.9,11.7,4.3,3.7,24.0,8.0,7.5,1.5,5.34,0.0,0.0,0.0,WR,18.0,28.599999999999998,4.3,22.34,Tim,0,98.22
Tim|2018|10,7.92,8.1,6.2,0.0,24.5,3.7,0.0,18.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,32.3,28.2,0.0,0.0,Tim,0,96.42
Tim|2018|11,8.02,23.5,13.6,0.0,11.9,0.5,2.8,11.2,17.0,3.4,0.0,9.9,15.68,9.0,0.0,0.0,WR,48.3,12.4,2.8,37.980000000000004,Tim,0,89.02
Tim|2018|12,29.4,17.1,26.0,0.0,3.2,15.7,11.3,21.5,11.0,3.3,0.0,11.2,9.76,6.0,0.0,0.0,WR,64.6,18.9,11.3,30.259999999999998,Tim,1,144.2
Tim|2018|13,15.96,7.8,11.8,0.0,31.0,11.7,6.8,13.2,7.5,8.6,2.4,6.2,23.2,5.5,0.0,0.0,WR,32.8,42.7,6.8,45.9,Tim,1,112.76
Tim|2018|14,18.18,12.1,12.3,0.0,8.3,9.2,1.7,8.9,17.0,3.5,0.4,9.9,18.78,10.5,0.0,0.0,WR,33.3,17.5,1.7,43.08,Tim,0,90.68
Tim|2018|15,22.36,15.6,3.4,0.0,30.9,3.9,4.3,7.6,19.5,4.7,12.8,6.1,12.12,6.5,0.0,0.0,WR,26.6,34.8,4.3,42.22,Tim,1,119.06
Eric|2018|1,21.28,13.1,19.3,0.0,5.2,22.2,7.8,11.2,18.0,1.62,7.4,0.0,0.0,23.1,0.0,0.0,WR,43.599999999999994,27.4,7.8,32.120000000000005,Eric,1,125.58
Eric|2018|2,16.36,22.0,18.4,0.0,9.1,5.4,16.4,8.5,14.5,18.1,11.8,8.6,0.0,9.5,0.0,0.0,WR,48.9,14.5,16.4,48.0,Eric,0,117.66
Eric|2018|3,7.52,14.1,16.2,0.0,13.0,18.6,11.8,5.4,13.5,12.7,7.1,6.5,0.0,1.2,0.0,0.0,WR,35.699999999999996,31.6,11.8,27.499999999999996,Eric,0,103.62
Eric|2018|4,18.96,32.9,13.1,0.0,12.1,0.8,19.2,0.0,15.0,30.1,13.1,0.0,10.4,12.8,0.0,0.0,TE,46.0,12.9,19.2,66.4,Eric,0,117.56
Eric|2018|5,27.54,20.6,27.5,0.0,10.0,30.1,25.5,8.4,9.5,0.0,12.9,0.0,10.3,17.98,0.0,0.0,WR,56.5,40.1,25.5,41.18000000000001,Eric,1,164.64
Eric|2018|6,20.8,16.3,33.2,0.0,6.2,6.0,15.3,3.4,2.0,0.0,16.2,9.9,4.4,11.32,0.0,0.0,WR,52.9,12.2,15.3,41.82,Eric,0,121.2
Eric|2018|7,21.68,13.5,12.1,0.0,6.0,9.8,10.7,19.4,6.5,3.0,0.0,5.5,0.0,19.9,0.0,0.0,RB,25.6,35.2,10.7,28.4,Eric,0,105.18
Eric|2018|8,12.76,25.2,18.7,0.0,1.8,14.1,16.3,17.8,11.5,4.8,0.0,0.0,0.0,14.1,0.0,0.0,WR,61.7,15.9,16.3,18.9,Eric,1,130.66
Eric|2018|9,15.66,24.0,15.88,0.0,14.6,6.4,21.3,14.5,0.0,6.5,4.4,10.5,0.0,17.88,0.0,0.0,WR,54.38,21.0,21.3,39.28,Eric,0,117.34
Eric|2018|10,11.26,17.14,21.2,0.0,22.9,11.2,2.5,25.0,4.5,0.0,0.0,1.9,1.1,21.64,0.0,0.0,WR,63.34,34.099999999999994,2.5,24.64,Eric,0,120.2
Eric|2018|11,2.1,24.1,13.6,0.0,16.7,8.9,12.3,4.9,16.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,WR,42.6,25.6,12.3,2.5,Eric,0,98.6
Eric|2018|12,19.22,16.9,11.9,0.0,0.0,23.3,0.0,23.0,3.5,21.92,25.92,8.0,18.4,0.8,0.0,0.0,WR,51.8,23.3,0.0,75.04,Eric,0,105.32
Eric|2018|13,14.94,22.3,15.1,0.0,0.0,7.3,0.0,13.9,24.0,19.58,13.88,12.7,7.5,0.0,0.0,0.0,WR,51.3,7.3,0.0,53.66,Eric,1,102.04
Eric|2018|14,26.62,20.1,13.1,0.0,0.0,16.9,0.0,4.1,7.0,5.78,12.72,1.2,22.6,2.5,0.0,0.0,WR,37.300000000000004,16.9,0.0,44.8,Eric,1,94.32
Eric|2018|15,13.16,19.9,38.5,0.0,0.0,0.0,0.0,5.8,10.5,4.62,12.12,0.0,13.5,3.6,0.0,0.0,WR,64.2,0.0,0.0,33.839999999999996,Eric,0,91.36
Eric|2018|16,5.04,20.6,18.4,0.0,0.0,0.0,0.0,7.6,21.0,5.1,24.96,0.0,17.5,1.0,0.0,0.0,WR,46.6,0.0,0.0,48.56,Eric,0,77.14
Jones|2018|1,23.94,0.0,4.1,0.0,39.6,11.4,22.3,7.9,18.0,4.3,16.22,13.0,4.3,18.3,0.0,0.0,RB,4.1,58.9,22.3,56.11999999999999,Jones,1,133.24
Jones|2018|2,15.04,2.8,18.6,0.0,15.4,8.0,3.0,2.4,10.0,0.0,17.36,18.7,6.0,10.4,0.0,0.0,RB,21.400000000000002,25.799999999999997,3.0,52.46,Jones,0,80.24
Jones|2018|3,19.9,16.5,12.6,0.0,29.0,12.6,7.6,11.8,8.0,19.9,7.6,25.56,11.7,15.6,0.0,0.0,WR,40.900000000000006,41.6,7.6,80.36,Jones,1,119.5
Jones|2018|4,15.02,0.0,20.9,0.0,39.6,4.9,7.9,0.1,11.0,0.0,4.8,8.8,39.3,11.5,0.0,0.0,WR,21.0,44.5,7.9,64.4,Jones,1,110.92
Jones|2018|5,27.68,12.8,9.3,0.0,5.4,9.6,12.5,1.3,9.5,0.0,0.0,13.7,0.0,0.0,0.0,0.0,WR,23.400000000000002,15.0,12.5,13.7,Jones,0,92.08
Jones|2018|6,28.4,3.2,4.3,0.0,12.1,5.9,12.7,12.4,16.0,29.1,0.0,0.0,0.0,29.1,0.0,0.0,WR,19.9,18.0,12.7,58.2,Jones,0,104.0
Jones|2018|7,20.66,25.9,10.4,0.0,16.6,14.5,0.0,10.8,4.5,10.1,0.0,0.0,0.0,3.9,0.0,0.0,WR,47.099999999999994,31.1,0.0,14.0,Jones,1,108.36
Jones|2018|8,15.94,4.3,15.2,0.0,18.7,24.6,7.3,29.7,11.0,12.64,0.0,19.9,2.4,12.5,0.0,0.0,WR,49.2,43.3,7.3,47.44,Jones,1,130.24
Jones|2018|9,18.16,3.5,5.2,0.0,9.9,33.1,0.0,9.9,32.5,3.6,4.0,0.0,9.2,0.0,0.0,0.0,WR,18.6,43.0,0.0,16.799999999999997,Jones,1,119.26
Jones|2018|10,18.06,10.7,8.6,0.0,25.7,4.7,5.4,7.2,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,26.499999999999996,30.4,5.4,0.0,Jones,1,91.36
Jones|2018|11,21.58,7.3,1.2,0.0,17.8,25.6,11.2,12.3,13.5,0.9,9.1,0.0,3.3,-1.5,0.0,0.0,RB,8.5,55.7,11.2,11.8,Jones,0,113.98
Jones|2018|12,11.92,5.0,1.0,0.0,10.8,17.0,14.1,12.3,8.5,5.2,0.0,3.5,11.8,3.5,0.0,0.0,RB,6.0,40.1,14.1,24.0,Jones,0,82.62
Jones|2018|13,15.32,0.0,11.0,0.0,10.2,28.4,11.7,12.8,18.0,4.6,0.0,0.0,0.0,14.6,0.0,0.0,RB,11.0,51.39999999999999,11.7,19.2,Jones,1,110.92
Jones|2018|14,20.24,11.5,2.8,0.0,13.7,13.1,16.5,0.0,12.5,15.0,0.0,2.3,24.2,0.0,5.0,0.0,WR,14.3,26.799999999999997,16.5,46.5,Jones,1,97.34
Jones|2018|15,12.46,3.5,8.2,0.0,19.8,6.9,1.8,4.1,8.0,24.3,0.0,2.9,5.5,12.5,0.0,0.0,TE,11.7,26.700000000000003,5.8999999999999995,45.2,Jones,0,77.76
Jones|2018|16,41.88,9.1,17.0,0.0,26.0,7.2,5.3,23.6,6.0,0.0,0.0,3.8,5.9,5.0,0.0,0.0,RB,26.1,56.800000000000004,5.3,14.7,Jones,1,145.08
Lauren|2018|1,19.16,17.7,15.6,0.0,20.3,4.7,26.0,6.4,15.0,0.3,0.0,17.3,6.5,4.6,0.0,0.0,RB,33.3,31.4,26.0,28.700000000000003,Lauren,0,130.36
Lauren|2018|2,14.48,29.9,10.9,0.0,18.8,8.6,8.4,10.3,3.5,2.2,12.8,0.0,10.2,5.7,0.0,0.0,WR,51.099999999999994,27.4,8.4,30.9,Lauren,0,107.88
Lauren|2018|3,11.2,9.8,17.3,0.0,20.7,4.1,6.6,15.8,20.0,6.0,4.68,0.8,5.6,6.5,0.0,0.0,WR,42.900000000000006,24.799999999999997,6.6,23.58,Lauren,0,111.0
Lauren|2018|4,20.72,17.8,12.9,0.0,21.0,12.3,30.0,36.2,6.5,2.7,7.8,0.0,5.2,15.3,0.0,0.0,WR,66.9,33.3,30.0,31.0,Lauren,1,164.92
Lauren|2018|5,21.04,17.2,10.9,0.0,27.9,9.2,4.5,20.5,4.5,7.7,19.08,9.7,3.3,13.8,0.0,0.0,WR,48.6,37.099999999999994,4.5,53.58,Lauren,1,126.24
