week,team_name,season_id,manager_name,opponent_team_name,opponent_season_id,opponent_name,projected_points_for,points_for,projected_points_against,points_against,season
4,b'SuperCam That Ho',6,--hidden--,b'who invited canada',13,--hidden--,113.43,164.92,119.39,96.46,2018
5,b'SuperCam That Ho',6,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,117.47,126.24,109.55,102.92,2018
6,b'SuperCam That Ho',6,--hidden--,b'Immortal Duffmen',2,--hidden--,118.62,107.32,108.55,87.08,2018
7,b'SuperCam That Ho',6,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,124.33,128.8,128.37,132.16,2018
8,b'SuperCam That Ho',6,--hidden--,"b""John Brown's Army""",4,--hidden--,119.63,110.94,118.12,130.66,2018
9,b'SuperCam That Ho',6,--hidden--,b'The Twelve Apostles',5,--hidden--,96.92,112.34,108.27,119.26,2018
10,b'SuperCam That Ho',6,--hidden--,"b""We're Back""",14,--hidden--,119.48,109.2,113.04,164.7,2018
11,b'SuperCam That Ho',6,--hidden--,b'Starr is Born',7,--hidden--,106.38,102.94,108.0,94.18,2018
12,b'SuperCam That Ho',6,--hidden--,b'The fishingtons',8,--hidden--,115.57,139.94,126.07,103.04,2018
13,b'SuperCam That Ho',6,--hidden--,b'The Scientist',9,--hidden--,122.09,104.44,120.12,120.4,2018
14,b'SuperCam That Ho',6,--hidden--,b'Thunder Crotches',11,--hidden--,113.29,171.42,100.62,86.58,2018
15,b'SuperCam That Ho',6,--hidden--,b'The fishingtons',8,--hidden--,108.99,58.12,104.88,114.02,2018
16,b'SuperCam That Ho',6,--hidden--,"b""John Brown's Army""",4,--hidden--,108.75,85.44,85.49,77.14,2018
1,b'Starr is Born',7,--hidden--,b'The Scientist',9,--hidden--,113.7,97.36,119.61,137.96,2018
2,b'Starr is Born',7,--hidden--,b'Thug Bungalow',10,--hidden--,111.39,100.84,118.8,112.74,2018
3,b'Starr is Born',7,--hidden--,b'Thunder Crotches',11,--hidden--,116.34,90.76,115.16,108.76,2018
4,b'Starr is Born',7,--hidden--,b'Saquon These Nuts',12,--hidden--,108.6,117.9,113.4,124.58,2018
5,b'Starr is Born',7,--hidden--,b'who invited canada',13,--hidden--,111.91,109.96,127.72,141.6,2018
6,b'Starr is Born',7,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,114.81,125.18,121.33,134.0,2018
7,b'Starr is Born',7,--hidden--,b'Immortal Duffmen',2,--hidden--,109.84,138.44,103.92,82.76,2018
8,b'Starr is Born',7,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,117.39,79.76,131.68,164.26,2018
9,b'Starr is Born',7,--hidden--,"b""John Brown's Army""",4,--hidden--,106.29,133.52,109.67,117.34,2018
10,b'Starr is Born',7,--hidden--,b'The Twelve Apostles',5,--hidden--,112.78,77.64,103.5,91.36,2018
11,b'Starr is Born',7,--hidden--,b'SuperCam That Ho',6,--hidden--,108.0,94.18,106.38,102.94,2018
12,b'Starr is Born',7,--hidden--,"b""We're Back""",14,--hidden--,98.67,110.72,119.32,123.06,2018
13,b'Starr is Born',7,--hidden--,b'The fishingtons',8,--hidden--,102.62,85.92,112.91,103.08,2018
1,b'The fishingtons',8,--hidden--,"b""We're Back""",14,--hidden--,117.29,96.86,122.06,117.8,2018
2,b'The fishingtons',8,--hidden--,b'The Scientist',9,--hidden--,108.96,86.32,120.52,141.3,2018
3,b'The fishingtons',8,--hidden--,b'Thug Bungalow',10,--hidden--,108.82,115.44,109.39,97.74,2018
4,b'The fishingtons',8,--hidden--,b'Thunder Crotches',11,--hidden--,123.17,112.78,118.81,114.06,2018
5,b'The fishingtons',8,--hidden--,b'Saquon These Nuts',12,--hidden--,110.66,122.22,117.14,110.78,2018
6,b'The fishingtons',8,--hidden--,b'who invited canada',13,--hidden--,107.07,111.54,119.2,147.56,2018
7,b'The fishingtons',8,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,112.37,83.38,111.18,78.2,2018
8,b'The fishingtons',8,--hidden--,b'Immortal Duffmen',2,--hidden--,105.83,96.9,104.06,132.72,2018
9,b'The fishingtons',8,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,103.73,119.54,129.78,98.22,2018
10,b'The fishingtons',8,--hidden--,"b""John Brown's Army""",4,--hidden--,114.25,137.7,110.62,120.2,2018
11,b'The fishingtons',8,--hidden--,b'The Twelve Apostles',5,--hidden--,121.76,114.82,102.73,113.98,2018
12,b'The fishingtons',8,--hidden--,b'SuperCam That Ho',6,--hidden--,126.07,103.04,115.57,139.94,2018
13,b'The fishingtons',8,--hidden--,b'Starr is Born',7,--hidden--,112.91,103.08,102.62,85.92,2018
15,b'The fishingtons',8,--hidden--,b'SuperCam That Ho',6,--hidden--,104.88,114.02,108.99,58.12,2018
16,b'The fishingtons',8,--hidden--,b'Immortal Duffmen',2,--hidden--,118.05,114.44,116.43,85.34,2018
1,b'The Scientist',9,--hidden--,b'Starr is Born',7,--hidden--,119.61,137.96,113.7,97.36,2018
2,b'The Scientist',9,--hidden--,b'The fishingtons',8,--hidden--,120.52,141.3,108.96,86.32,2018
3,b'The Scientist',9,--hidden--,"b""We're Back""",14,--hidden--,115.25,136.74,111.08,70.4,2018
4,b'The Scientist',9,--hidden--,b'Thug Bungalow',10,--hidden--,118.0,122.16,107.13,126.94,2018
5,b'The Scientist',9,--hidden--,b'Thunder Crotches',11,--hidden--,114.32,91.04,100.69,89.08,2018
6,b'The Scientist',9,--hidden--,b'Saquon These Nuts',12,--hidden--,113.53,132.32,102.17,98.4,2018
7,b'The Scientist',9,--hidden--,b'who invited canada',13,--hidden--,115.22,138.42,112.86,107.32,2018
8,b'The Scientist',9,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,123.63,130.62,116.01,85.54,2018
9,b'The Scientist',9,--hidden--,b'Immortal Duffmen',2,--hidden--,119.35,124.4,97.83,99.3,2018
10,b'The Scientist',9,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,127.68,138.76,110.98,96.42,2018
11,b'The Scientist',9,--hidden--,"b""John Brown's Army""",4,--hidden--,118.08,154.72,106.56,98.6,2018
12,b'The Scientist',9,--hidden--,b'The Twelve Apostles',5,--hidden--,108.39,108.08,116.52,82.62,2018
13,b'The Scientist',9,--hidden--,b'SuperCam That Ho',6,--hidden--,120.12,120.4,122.09,104.44,2018
15,b'The Scientist',9,--hidden--,b'The Twelve Apostles',5,--hidden--,115.16,119.12,115.11,77.76,2018
16,b'The Scientist',9,--hidden--,b'who invited canada',13,--hidden--,111.65,128.82,123.0,157.8,2018
1,b'Thug Bungalow',10,--hidden--,b'SuperCam That Ho',6,--hidden--,113.53,137.64,123.9,130.36,2018
2,b'Thug Bungalow',10,--hidden--,b'Starr is Born',7,--hidden--,118.8,112.74,111.39,100.84,2018
3,b'Thug Bungalow',10,--hidden--,b'The fishingtons',8,--hidden--,109.39,97.74,108.82,115.44,2018
4,b'Thug Bungalow',10,--hidden--,b'The Scientist',9,--hidden--,107.13,126.94,118.0,122.16,2018
5,b'Thug Bungalow',10,--hidden--,"b""We're Back""",14,--hidden--,111.11,69.74,102.48,91.32,2018
6,b'Thug Bungalow',10,--hidden--,b'Thunder Crotches',11,--hidden--,112.56,83.44,112.82,90.3,2018
7,b'Thug Bungalow',10,--hidden--,b'Saquon These Nuts',12,--hidden--,115.71,139.18,109.08,121.26,2018
8,b'Thug Bungalow',10,--hidden--,b'who invited canada',13,--hidden--,108.26,100.1,131.09,166.78,2018
9,b'Thug Bungalow',10,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,102.09,127.24,117.83,126.92,2018
10,b'Thug Bungalow',10,--hidden--,b'Immortal Duffmen',2,--hidden--,118.99,129.72,98.67,106.04,2018
11,b'Thug Bungalow',10,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,115.42,151.02,124.51,89.02,2018
12,b'Thug Bungalow',10,--hidden--,"b""John Brown's Army""",4,--hidden--,116.76,118.9,100.18,105.32,2018
13,b'Thug Bungalow',10,--hidden--,b'The Twelve Apostles',5,--hidden--,126.38,87.78,117.42,110.92,2018
14,b'Thug Bungalow',10,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,125.41,133.3,133.07,115.1,2018
15,b'Thug Bungalow',10,--hidden--,b'who invited canada',13,--hidden--,125.42,71.06,128.36,117.5,2018
16,b'Thug Bungalow',10,--hidden--,b'The Twelve Apostles',5,--hidden--,121.04,115.94,113.86,145.08,2018
1,b'Thunder Crotches',11,--hidden--,b'The Twelve Apostles',5,--hidden--,119.73,87.44,126.9,133.24,2018
2,b'Thunder Crotches',11,--hidden--,b'SuperCam That Ho',6,--hidden--,113.39,118.28,113.87,107.88,2018
3,b'Thunder Crotches',11,--hidden--,b'Starr is Born',7,--hidden--,115.16,108.76,116.34,90.76,2018
4,b'Thunder Crotches',11,--hidden--,b'The fishingtons',8,--hidden--,118.81,114.06,123.17,112.78,2018
5,b'Thunder Crotches',11,--hidden--,b'The Scientist',9,--hidden--,100.69,89.08,114.32,91.04,2018
6,b'Thunder Crotches',11,--hidden--,b'Thug Bungalow',10,--hidden--,112.82,90.3,112.56,83.44,2018
7,b'Thunder Crotches',11,--hidden--,"b""We're Back""",14,--hidden--,105.34,100.36,91.67,142.82,2018
8,b'Thunder Crotches',11,--hidden--,b'Saquon These Nuts',12,--hidden--,97.74,114.1,109.01,100.56,2018
9,b'Thunder Crotches',11,--hidden--,b'who invited canada',13,--hidden--,99.14,97.5,122.73,149.4,2018
10,b'Thunder Crotches',11,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,110.61,86.6,132.73,184.52,2018
11,b'Thunder Crotches',11,--hidden--,b'Immortal Duffmen',2,--hidden--,104.26,51.74,115.26,133.2,2018
12,b'Thunder Crotches',11,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,110.23,72.58,104.24,144.2,2018
13,b'Thunder Crotches',11,--hidden--,"b""John Brown's Army""",4,--hidden--,93.97,65.8,100.76,102.04,2018
14,b'Thunder Crotches',11,--hidden--,b'SuperCam That Ho',6,--hidden--,100.62,86.58,113.29,171.42,2018
15,b'Thunder Crotches',11,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,92.98,105.94,122.85,119.06,2018
1,b'Saquon These Nuts',12,--hidden--,"b""John Brown's Army""",4,--hidden--,121.53,111.44,125.81,125.58,2018
2,b'Saquon These Nuts',12,--hidden--,b'The Twelve Apostles',5,--hidden--,116.82,131.0,121.21,80.24,2018
3,b'Saquon These Nuts',12,--hidden--,b'SuperCam That Ho',6,--hidden--,112.97,147.2,115.59,111.0,2018
4,b'Saquon These Nuts',12,--hidden--,b'Starr is Born',7,--hidden--,113.4,124.58,108.6,117.9,2018
5,b'Saquon These Nuts',12,--hidden--,b'The fishingtons',8,--hidden--,117.14,110.78,110.66,122.22,2018
6,b'Saquon These Nuts',12,--hidden--,b'The Scientist',9,--hidden--,102.17,98.4,113.53,132.32,2018
7,b'Saquon These Nuts',12,--hidden--,b'Thug Bungalow',10,--hidden--,109.08,121.26,115.71,139.18,2018
8,b'Saquon These Nuts',12,--hidden--,b'Thunder Crotches',11,--hidden--,109.01,100.56,97.74,114.1,2018
9,b'Saquon These Nuts',12,--hidden--,"b""We're Back""",14,--hidden--,105.23,110.68,109.2,77.4,2018
10,b'Saquon These Nuts',12,--hidden--,b'who invited canada',13,--hidden--,99.81,98.52,136.39,127.12,2018
11,b'Saquon These Nuts',12,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,94.22,76.88,130.12,157.24,2018
12,b'Saquon These Nuts',12,--hidden--,b'Immortal Duffmen',2,--hidden--,112.12,102.14,109.72,103.28,2018
13,b'Saquon These Nuts',12,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,121.41,84.6,132.97,112.76,2018
1,b'who invited canada',13,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,128.18,124.9,117.21,113.94,2018
2,b'who invited canada',13,--hidden--,"b""John Brown's Army""",4,--hidden--,123.04,145.28,110.33,117.66,2018
3,b'who invited canada',13,--hidden--,b'The Twelve Apostles',5,--hidden--,119.59,106.92,127.57,119.5,2018
4,b'who invited canada',13,--hidden--,b'SuperCam That Ho',6,--hidden--,119.39,96.46,113.43,164.92,2018
5,b'who invited canada',13,--hidden--,b'Starr is Born',7,--hidden--,127.72,141.6,111.91,109.96,2018
6,b'who invited canada',13,--hidden--,b'The fishingtons',8,--hidden--,119.2,147.56,107.07,111.54,2018
7,b'who invited canada',13,--hidden--,b'The Scientist',9,--hidden--,112.86,107.32,115.22,138.42,2018
8,b'who invited canada',13,--hidden--,b'Thug Bungalow',10,--hidden--,131.09,166.78,108.26,100.1,2018
9,b'who invited canada',13,--hidden--,b'Thunder Crotches',11,--hidden--,122.73,149.4,99.14,97.5,2018
10,b'who invited canada',13,--hidden--,b'Saquon These Nuts',12,--hidden--,136.39,127.12,99.81,98.52,2018
11,b'who invited canada',13,--hidden--,"b""We're Back""",14,--hidden--,130.62,110.86,116.03,96.7,2018
12,b'who invited canada',13,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,127.85,150.58,132.41,159.06,2018
13,b'who invited canada',13,--hidden--,b'Immortal Duffmen',2,--hidden--,133.36,124.34,118.39,152.34,2018
15,b'who invited canada',13,--hidden--,b'Thug Bungalow',10,--hidden--,128.36,117.5,125.42,71.06,2018
16,b'who invited canada',13,--hidden--,b'The Scientist',9,--hidden--,123.0,157.8,111.65,128.82,2018
1,"b""We're Back""",14,--hidden--,b'The fishingtons',8,--hidden--,122.06,117.8,117.29,96.86,2018
2,"b""We're Back""",14,--hidden--,b'Immortal Duffmen',2,--hidden--,112.65,90.4,110.52,129.04,2018
3,"b""We're Back""",14,--hidden--,b'The Scientist',9,--hidden--,111.08,70.4,115.25,136.74,2018
4,"b""We're Back""",14,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,104.62,121.96,113.52,120.3,2018
5,"b""We're Back""",14,--hidden--,b'Thug Bungalow',10,--hidden--,102.48,91.32,111.11,69.74,2018
6,"b""We're Back""",14,--hidden--,"b""John Brown's Army""",4,--hidden--,100.29,133.84,129.83,121.2,2018
7,"b""We're Back""",14,--hidden--,b'Thunder Crotches',11,--hidden--,91.67,142.82,105.34,100.36,2018
8,"b""We're Back""",14,--hidden--,b'The Twelve Apostles',5,--hidden--,109.25,100.5,120.03,130.24,2018
9,"b""We're Back""",14,--hidden--,b'Saquon These Nuts',12,--hidden--,109.2,77.4,105.23,110.68,2018
10,"b""We're Back""",14,--hidden--,b'SuperCam That Ho',6,--hidden--,113.04,164.7,119.48,109.2,2018
11,"b""We're Back""",14,--hidden--,b'who invited canada',13,--hidden--,116.03,96.7,130.62,110.86,2018
12,"b""We're Back""",14,--hidden--,b'Starr is Born',7,--hidden--,119.32,123.06,98.67,110.72,2018
13,"b""We're Back""",14,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,116.01,105.66,99.56,90.46,2018
14,"b""We're Back""",14,--hidden--,b'The Twelve Apostles',5,--hidden--,113.47,82.3,106.04,97.34,2018
15,"b""We're Back""",14,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,116.92,82.84,119.36,91.22,2018
1,b'The Ice Cold Bruschi',1,--hidden--,b'Immortal Duffmen',2,--hidden--,151.28,144.06,134.26,105.66,2019
2,b'The Ice Cold Bruschi',1,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,145.56,145.58,133.23,145.76,2019
3,b'The Ice Cold Bruschi',1,--hidden--,"b""John Brown's Army""",4,--hidden--,173.17,158.68,143.04,159.66,2019
4,b'The Ice Cold Bruschi',1,--hidden--,b'Saquon These Nuts',5,--hidden--,146.0,150.98,122.85,154.9,2019
5,b'The Ice Cold Bruschi',1,--hidden--,b'Starr is Born',6,--hidden--,145.99,120.64,127.76,150.66,2019
6,b'The Ice Cold Bruschi',1,--hidden--,b'SuperCam That Ho',7,--hidden--,136.33,135.24,120.78,123.22,2019
7,b'The Ice Cold Bruschi',1,--hidden--,b'The fishingtons',8,--hidden--,139.01,102.52,124.44,135.26,2019
8,b'The Ice Cold Bruschi',1,--hidden--,b'The Scientist',9,--hidden--,139.06,165.66,124.65,164.82,2019
9,b'The Ice Cold Bruschi',1,--hidden--,b'The Twelve Apostles',10,--hidden--,148.8,121.0,119.33,158.12,2019
10,b'The Ice Cold Bruschi',1,--hidden--,b'Thug Bungalow',11,--hidden--,142.54,109.42,135.29,168.12,2019
11,b'The Ice Cold Bruschi',1,--hidden--,b'Thunder Crotches',12,--hidden--,142.64,129.08,113.29,125.56,2019
12,b'The Ice Cold Bruschi',1,--hidden--,"b""We're Back""",13,--hidden--,148.38,177.96,123.12,126.58,2019
13,b'The Ice Cold Bruschi',1,--hidden--,b'who invited canada',14,--hidden--,148.33,149.3,117.43,123.52,2019
15,b'The Ice Cold Bruschi',1,--hidden--,b'Thug Bungalow',11,--hidden--,150.18,168.98,141.77,106.74,2019
16,b'The Ice Cold Bruschi',1,--hidden--,b'Immortal Duffmen',2,--hidden--,157.95,179.92,123.52,132.46,2019
1,b'Immortal Duffmen',2,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,134.26,105.66,151.28,144.06,2019
2,b'Immortal Duffmen',2,--hidden--,b'who invited canada',14,--hidden--,141.39,165.8,132.85,114.26,2019
3,b'Immortal Duffmen',2,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,141.26,107.66,146.59,141.34,2019
4,b'Immortal Duffmen',2,--hidden--,"b""John Brown's Army""",4,--hidden--,119.62,109.08,141.18,140.7,2019
5,b'Immortal Duffmen',2,--hidden--,b'Saquon These Nuts',5,--hidden--,133.39,102.5,139.24,185.92,2019
6,b'Immortal Duffmen',2,--hidden--,b'Starr is Born',6,--hidden--,130.96,188.74,112.36,113.3,2019
7,b'Immortal Duffmen',2,--hidden--,b'SuperCam That Ho',7,--hidden--,131.32,102.96,102.19,81.14,2019
8,b'Immortal Duffmen',2,--hidden--,b'The fishingtons',8,--hidden--,121.5,144.54,121.71,122.9,2019
9,b'Immortal Duffmen',2,--hidden--,b'The Scientist',9,--hidden--,122.47,90.36,125.91,134.12,2019
10,b'Immortal Duffmen',2,--hidden--,b'The Twelve Apostles',10,--hidden--,119.13,91.78,137.41,152.48,2019
11,b'Immortal Duffmen',2,--hidden--,b'Thug Bungalow',11,--hidden--,131.66,126.74,131.38,118.96,2019
12,b'Immortal Duffmen',2,--hidden--,b'Thunder Crotches',12,--hidden--,124.93,94.84,106.2,86.18,2019
13,b'Immortal Duffmen',2,--hidden--,"b""We're Back""",13,--hidden--,108.62,121.68,154.9,124.54,2019
14,b'Immortal Duffmen',2,--hidden--,b'SuperCam That Ho',7,--hidden--,130.79,118.22,116.85,107.16,2019
15,b'Immortal Duffmen',2,--hidden--,b'Saquon These Nuts',5,--hidden--,122.54,129.8,102.29,106.72,2019
16,b'Immortal Duffmen',2,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,123.52,132.46,157.95,179.92,2019
1,"b""Jadeveon's Hit Men""",3,--hidden--,"b""We're Back""",13,--hidden--,136.83,142.7,143.49,144.54,2019
2,"b""Jadeveon's Hit Men""",3,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,133.23,145.76,145.56,145.58,2019
3,"b""Jadeveon's Hit Men""",3,--hidden--,b'Immortal Duffmen',2,--hidden--,146.59,141.34,141.26,107.66,2019
4,"b""Jadeveon's Hit Men""",3,--hidden--,b'who invited canada',14,--hidden--,133.16,125.2,124.52,143.3,2019
5,"b""Jadeveon's Hit Men""",3,--hidden--,"b""John Brown's Army""",4,--hidden--,142.1,142.34,142.53,140.1,2019
6,"b""Jadeveon's Hit Men""",3,--hidden--,b'Saquon These Nuts',5,--hidden--,137.81,165.6,126.54,140.96,2019
7,"b""Jadeveon's Hit Men""",3,--hidden--,b'Starr is Born',6,--hidden--,127.04,125.12,126.92,152.96,2019
8,"b""Jadeveon's Hit Men""",3,--hidden--,b'SuperCam That Ho',7,--hidden--,134.48,157.56,135.91,116.9,2019
9,"b""Jadeveon's Hit Men""",3,--hidden--,b'The fishingtons',8,--hidden--,129.35,135.74,127.09,118.54,2019
10,"b""Jadeveon's Hit Men""",3,--hidden--,b'The Scientist',9,--hidden--,124.37,136.52,129.0,127.18,2019
11,"b""Jadeveon's Hit Men""",3,--hidden--,b'The Twelve Apostles',10,--hidden--,135.75,91.36,95.7,112.62,2019
12,"b""Jadeveon's Hit Men""",3,--hidden--,b'Thug Bungalow',11,--hidden--,136.0,141.02,133.02,120.44,2019
13,"b""Jadeveon's Hit Men""",3,--hidden--,b'Thunder Crotches',12,--hidden--,133.25,107.22,112.68,105.4,2019
15,"b""Jadeveon's Hit Men""",3,--hidden--,b'The fishingtons',8,--hidden--,146.36,126.62,132.93,130.02,2019
16,"b""Jadeveon's Hit Men""",3,--hidden--,b'The Twelve Apostles',10,--hidden--,139.2,113.96,135.9,157.96,2019
1,"b""John Brown's Army""",4,--hidden--,b'Thunder Crotches',12,--hidden--,134.37,174.72,139.15,140.8,2019
2,"b""John Brown's Army""",4,--hidden--,"b""We're Back""",13,--hidden--,141.51,173.62,144.74,103.52,2019
3,"b""John Brown's Army""",4,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,143.04,159.66,173.17,158.68,2019
4,"b""John Brown's Army""",4,--hidden--,b'Immortal Duffmen',2,--hidden--,141.18,140.7,119.62,109.08,2019
5,"b""John Brown's Army""",4,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,142.53,140.1,142.1,142.34,2019
6,"b""John Brown's Army""",4,--hidden--,b'who invited canada',14,--hidden--,148.44,165.52,136.9,144.0,2019
7,"b""John Brown's Army""",4,--hidden--,b'Saquon These Nuts',5,--hidden--,152.45,124.14,135.5,93.36,2019
8,"b""John Brown's Army""",4,--hidden--,b'Starr is Born',6,--hidden--,139.05,192.26,135.01,108.58,2019
9,"b""John Brown's Army""",4,--hidden--,b'SuperCam That Ho',7,--hidden--,129.69,95.56,109.68,141.28,2019
10,"b""John Brown's Army""",4,--hidden--,b'The fishingtons',8,--hidden--,149.37,136.84,110.88,110.22,2019
11,"b""John Brown's Army""",4,--hidden--,b'The Scientist',9,--hidden--,146.26,130.78,118.18,143.82,2019
12,"b""John Brown's Army""",4,--hidden--,b'The Twelve Apostles',10,--hidden--,129.02,101.5,142.86,103.5,2019
13,"b""John Brown's Army""",4,--hidden--,b'Thug Bungalow',11,--hidden--,145.52,131.1,140.58,155.9,2019
14,"b""John Brown's Army""",4,--hidden--,b'Starr is Born',6,--hidden--,132.7,110.62,133.6,123.24,2019
15,"b""John Brown's Army""",4,--hidden--,"b""We're Back""",13,--hidden--,111.89,110.1,142.3,131.08,2019
1,b'Saquon These Nuts',5,--hidden--,b'Thug Bungalow',11,--hidden--,137.37,161.64,141.33,146.92,2019
2,b'Saquon These Nuts',5,--hidden--,b'Thunder Crotches',12,--hidden--,142.69,146.76,138.28,70.82,2019
3,b'Saquon These Nuts',5,--hidden--,"b""We're Back""",13,--hidden--,143.81,136.04,128.46,150.42,2019
4,b'Saquon These Nuts',5,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,122.85,154.9,146.0,150.98,2019
5,b'Saquon These Nuts',5,--hidden--,b'Immortal Duffmen',2,--hidden--,139.24,185.92,133.39,102.5,2019
6,b'Saquon These Nuts',5,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,126.54,140.96,137.81,165.6,2019
7,b'Saquon These Nuts',5,--hidden--,"b""John Brown's Army""",4,--hidden--,135.5,93.36,152.45,124.14,2019
8,b'Saquon These Nuts',5,--hidden--,b'who invited canada',14,--hidden--,145.13,121.96,121.59,73.8,2019
9,b'Saquon These Nuts',5,--hidden--,b'Starr is Born',6,--hidden--,127.77,107.4,116.09,141.44,2019
10,b'Saquon These Nuts',5,--hidden--,b'SuperCam That Ho',7,--hidden--,98.48,87.38,116.72,144.72,2019
11,b'Saquon These Nuts',5,--hidden--,b'The fishingtons',8,--hidden--,122.02,83.94,120.5,172.54,2019
12,b'Saquon These Nuts',5,--hidden--,b'The Scientist',9,--hidden--,117.68,107.5,125.97,86.84,2019
13,b'Saquon These Nuts',5,--hidden--,b'The Twelve Apostles',10,--hidden--,127.92,93.54,138.42,116.3,2019
15,b'Saquon These Nuts',5,--hidden--,b'Immortal Duffmen',2,--hidden--,102.29,106.72,122.54,129.8,2019
16,b'Saquon These Nuts',5,--hidden--,b'Thug Bungalow',11,--hidden--,85.82,74.94,135.42,132.06,2019
1,b'Starr is Born',6,--hidden--,b'The Twelve Apostles',10,--hidden--,132.57,164.24,138.04,141.9,2019
2,b'Starr is Born',6,--hidden--,b'Thug Bungalow',11,--hidden--,132.81,97.0,143.26,137.94,2019
3,b'Starr is Born',6,--hidden--,b'Thunder Crotches',12,--hidden--,136.97,136.84,135.24,159.04,2019
